2023012611250249,,,,,,,,,,,,,,,,,,,,,,,,
3518,,CONGELADOS ARTICO S.A.,BASTONES DE SURIMI X250GR,1160,75,290,22,355.57,50.85,649,35.76,584.1,40,10,21,7730977390127,40,U,0.25,62.47,699,20,0,D55
3519,,CONGELADOS ARTICO S.A.,ATUN RECORTES X500GR,1990,50,995,26,1259.97,57.36,2399,49.49,2279.05,20,5,21,7794058700854,20,U,0.5,63.92,2499,20,0,D56
3605,263,CALISA,MILANESA DE POLLO X800,732.47,20,585.98,19,700.8,40.22,1189,33.21,1129.55,6,5,21,7798354690291,6,U,0.8,63.8,1389,140,0,D57
3607,264,CALISA,MED. POLLO REB. X4 X320GR,553.82,68,177.22,20,213.73,34.95,349,34.95,349,15,0,21,7798354690352,15,U,0.32,34.95,349,140,0,D58
3609,265,CALISA,MED. POLLO S/R X4 X320GR,780.1,68,249.63,20,301.05,75.42,639,40.34,511.2,15,20,21,7798354690314,15,U,0.32,89.15,689,140,0,D59
3610,267,CALISA,2 MILABURGUER CARNE X220G,935.31,78,205.77,20,248.16,76.17,529,40.94,423.2,22,20,21,7798354690338,23,U,0.22,86.17,559,140,0,D60
3611,266,CALISA,2 MILABURGUER POLLO X220G,646.09,78,142.14,20,171.42,77.9,369,42.32,295.2,23,20,21,7798354690321,23,U,0.22,87.54,389,140,0,D61
3620,,NUEVA COL.,MILANESA DE CARNE X750GR,960,25,720,18,853.85,32.51,1369,29.86,1341.62,15,2,21,7798354690482,0,U,0.75,37.35,1419,50,0,
3705,MARRON,POLONI,6 MIL. SOJA CLAS. X 450GR,121,10,108.9,16,126.96,29.54,199,29.54,199,30,0,21,7798354690437,30,U,0.45,29.54,199,50,0,D62
3706,VERDE,POLONI,6 MIL. SOJA C/ESPIN X375G,138,0,138,20,166.43,73.3,349,42.11,286.18,34,18,21,7798354690475,34,U,0.375,88.2,379,50,0,D63
3707,ROJO,POLONI,4 MIL. SOJA CAPRESE X350G,189,0,189,20,227.93,73.68,479,42.41,392.78,37,18,21,7798354690444,37,U,0.35,80.93,499,50,0,D64
3711,AMARI,POLONI,4 MED. ARROZ Y VERD X400G,154,0,154,20,185.72,68.65,379,39.98,314.57,33,17,21,7798354690468,33,U,0.4,77.55,399,50,0,D65
3712,AZUL,POLONI,4 MED. ESPINACA X400 GR,185,0,185,20,223.11,73.73,469,47.67,398.65,33,15,21,7798354690451,33,U,0.4,84.84,499,50,0,D66
3720,,SAN SILVES,4 MED LENTEJA TRIGO 320GR,115,0,115,22,141,75.25,299,43.71,245.18,16,18,21,7798354690550,16,U,0.32,98.7,339,154,0,D70
3801,,FINCA,PAQ PAPAS RUSTICAS X700 GR,150.84,10,135.76,50,204.66,61.12,399,41.79,351.12,14,12,21,7798354690505,14,U,0.7,81.31,449,80,0,D67
3802,,FINCA,PAQ PAPAS ESPANIOLAS X700 GR,241.48,10,217.33,50,327.62,51.1,599,35.99,539.1,14,10,21,7798354690499,14,U,0.7,68.76,669,80,0,D68
3820,M,PANIFICADO,MEDIALUNAS SALADAS X12UNI,203.3,0,203.3,20,245.18,58.09,469,37.54,408.03,36,13,21,7798354690512,36,U,0.48,68.2,499,10,0,
3821,C,PANIFICADO,CROISSANT AGRIDULCE X12UN,203.3,0,203.3,18,241.09,33.35,389,33.35,389,36,0,21,7798354690529,36,U,0.48,33.35,389,10,0,
3822,B,PANIFICADO,BIZCOCHOS SALADOS X18UNID,210.79,0,210.79,21,256.33,60.88,499,44.8,449.1,30,10,21,7798354690536,30,U,0.5,77.01,549,10,0,
3823,,PANIFICADO,CHURROS RELLENO C/DDL,519,24,394.44,25,493.05,33.93,799,33.93,799,10,0,21,,10,U,0.5,33.93,799,96,0,
3850,,FIAMBRES,SALAMIN FETEADO,1601.24,0,1601.24,17,1882.82,31.24,2990,31.24,2990,5,0,21,,5,K,1,31.24,2990,30,0,
3851,,FIAMBRES,JAMON COCIDO FETEADO,739.67,0,739.67,18,877.17,22.39,1299,16.27,1234.05,5,5,21,,5,K,1,31.81,1399,30,0,
3852,,FIAMBRES,SALAME MILAN FETEADO,1421.49,0,1421.49,16,1657.17,24.63,2499,18.4,2374.05,5,5,21,,5,K,1,29.61,2599,0,0,
